orig,X2.5.,X97.5.
0.12119339932668273,-0.3209816446900231,0.5562329088191973
0.41466384668354195,0.07429248151648779,0.798239921544047
0.06291069120255433,-0.3503834945718534,0.45971454545560553
-0.17363353072269544,-0.37490949509319593,-0.005200865615459813
-0.12998941625096402,-0.5850376143854219,0.3527259962146842
-0.021401496997244255,-0.241827976056788,0.2184760961196775
-0.03981792851962043,-0.3142252903899731,0.21705278065830888
