orig,X2.5.,X97.5.
0.12234558491256073,-0.14124084310714116,0.385569058907557
0.29783463531413,0.04354445366943395,0.5744528258036786
0.05726052956858309,-0.22202896167808484,0.29467205560714216
-0.10001179005653033,-0.23326716535053038,0.030992960144520222
-0.08397743236335449,-0.3566597800471414,0.1819595289013617
-0.012324652095464687,-0.1520011985125365,0.12629452185555823
0.09470085385970299,-0.032992965000179765,0.22874881190355403
